44	166	10
171	177	10
153	173	4
49	164	3
115	150	6
152	176	7
146	162	2
97	156	9
135	167	3
156	167	4
199	154	5
64	158	6
106	165	3
18	166	7
26	156	8
126	158	6
114	153	7
160	174	5
108	166	2
22	157	5
21	157	5
46	156	7
72	164	2
14	164	2
130	153	6
17	167	5
181	175	7
133	176	4
147	152	10
133	160	5
23	169	3
141	156	3
166	164	9
60	166	5
160	160	6
41	166	7
99	169	3
199	174	3
169	155	2
14	157	5
17	178	4
17	161	3
181	156	2
81	160	3
22	173	1
153	179	6
60	160	8
131	173	9
68	157	10
19	160	1
29	162	2
157	178	5
152	179	2
143	150	4
75	150	7
65	167	2
45	166	4
13	159	7
43	177	2
176	156	7
121	156	5
172	160	3
139	166	8
89	155	10
126	157	2
46	161	8
104	175	3
193	174	3
7	176	6
23	174	10
55	169	1
3	160	5
63	163	4
193	164	7
151	167	8
157	177	2
58	158	3
110	168	2
66	168	5
12	153	8
51	157	4
91	161	6
47	158	4
176	165	6
155	155	1
43	161	3
60	152	2
146	155	7
121	177	6
138	150	3
118	163	2
27	167	2
127	180	8
77	151	3
75	171	5
89	167	3
29	164	5
36	176	9
46	170	1
50	166	1
17	155	9
40	165	7
127	152	2
116	173	10
77	156	8
74	166	6
157	158	5
49	175	2
101	152	7
41	178	3
125	166	4
135	174	7
122	156	7
58	152	6
191	175	3
93	166	9
47	164	7
4	175	9
23	156	9
61	157	5
165	171	1
101	173	10
158	155	2
165	154	5
16	174	8
165	155	2
85	167	2
32	176	5
71	161	3
89	171	4
189	167	1
177	152	7
70	163	9
176	155	3
74	169	9
158	161	3
163	180	5
167	162	5
51	164	9
42	159	3
153	150	6
70	179	6
79	167	2
76	163	8
112	179	3
61	166	9
81	172	5
189	153	7
185	162	5
27	170	9
152	171	7
182	169	8
52	154	2
49	174	3
34	161	4
191	163	9
31	172	2
78	170	6
28	171	8
5	156	4
64	175	8
108	160	2
198	160	2
144	173	3
93	177	1
38	156	4
92	158	8
4	150	7
178	174	6
74	168	2
11	151	7
3	174	7
100	163	6
53	162	3
53	151	8
71	172	6
141	162	7
54	180	2
158	172	6
118	167	4
197	164	3
75	157	7
124	166	6
18	153	1
161	163	1
88	156	7
174	171	4
128	156	2
5	150	7
18	174	4
141	161	6
152	159	6
80	172	9
25	155	9
157	160	4
97	174	6
31	162	7
2	172	8
13	169	4
64	151	3
195	167	7
101	161	2
184	175	3
150	171	10
126	164	5
196	162	7
148	169	8
102	151	4
154	153	5
163	151	6
13	173	9
75	180	1
70	152	2
160	159	7
84	172	3
185	179	9
155	177	7
120	167	4
180	158	4
96	179	3
166	151	9
20	168	5
153	174	5
109	177	2
23	171	5
131	177	10
196	150	9
183	164	8
35	160	5
45	175	4
44	157	10
79	152	3
157	159	7
192	176	2
32	163	6
56	178	6
195	172	6
96	162	6
178	153	9
72	163	5
24	175	9
31	178	5
59	166	9
31	166	8
60	164	9
102	172	10
133	172	9
66	177	3
126	160	3
190	171	2
182	152	1
184	152	6
26	157	6
184	173	7
46	166	8
126	170	8
41	158	6
21	164	2
58	155	7
169	169	1
57	178	9
195	166	2
49	151	9
156	161	5
173	161	1
27	164	7
46	178	4
107	150	7
53	173	5
170	155	2
182	158	1
189	169	5
72	175	6
116	156	3
139	175	9
77	180	8
172	170	2
186	169	9
12	155	9
191	169	6
95	159	10
53	163	4
40	179	9
114	163	6
62	179	6
140	154	5
58	168	3
20	173	10
192	168	9
25	150	5
59	151	7
52	157	5
38	167	5
198	152	10
87	153	5
62	152	4
161	179	2
47	179	4
134	166	9
46	180	4
37	165	6
144	174	6
156	176	2
78	168	5
30	156	2
23	163	6
167	155	4
92	161	8
15	152	3
193	158	8
160	155	6
67	152	3
180	161	10
76	174	10
58	173	4
192	164	9
64	173	2
199	150	5
20	157	2
184	165	4
7	170	3
117	165	8
42	172	4
75	163	4
180	152	9
186	151	5
21	169	6
22	175	3
95	174	8
147	163	7
149	180	6
119	168	8
39	179	9
134	167	1
40	155	9
26	172	3
71	150	9
4	178	3
103	157	2
5	160	9
4	161	9
12	178	9
197	176	6
57	169	1
107	169	9
74	161	3
102	179	7
166	166	3
183	166	8
21	171	4
144	158	5
158	180	2
38	160	10
91	155	4
38	168	5
175	152	10
128	152	9
98	175	6
171	176	10
113	171	7
143	172	8
136	154	9
130	157	6
198	169	2
55	180	5
129	175	9
177	171	9
56	157	3
196	179	7
148	155	3
167	176	8
147	155	8
191	166	8
125	170	6
166	159	3
23	162	7
17	152	9
85	157	3
51	150	9
107	158	4
21	153	8
92	166	6
40	162	8
145	177	5
152	178	3
148	175	7
48	179	4
111	172	8
114	175	5
74	175	10
29	170	9
125	163	5
198	176	3
9	173	6
123	175	6
37	151	3
173	176	2
168	151	4
123	154	6
79	170	7
34	168	2
120	163	3
79	159	8
37	166	7
115	174	5
19	154	9
116	152	8
88	167	5
56	172	7
73	176	3
135	177	4
154	168	9
93	169	5
163	169	6
37	154	4
13	179	3
121	164	3
127	165	2
69	160	10
163	172	1
70	176	3
127	175	5
85	166	5
75	153	4
104	174	2
19	170	8
36	154	4
176	159	8
68	167	4
72	168	5
122	155	6
79	171	9
149	151	6
150	178	7
143	159	6
17	156	9
50	168	8
170	165	3
93	173	9
92	156	3
179	179	9
146	158	2
22	164	2
51	175	8
196	168	3
19	180	4
131	161	3
55	158	4
69	157	6
155	171	9
148	180	10
2	162	4
151	176	9
23	180	9
118	164	4
79	160	9
194	169	6
173	169	9
